"ID"	"Gene.title"	"Gene.symbol"	"Gene.ID"	"UniGene.title"	"UniGene.symbol"	"UniGene.ID"	"Nucleotide.Title"	"GI"	"GenBank.Accession"	"Platform_CLONEID"	"Platform_ORF"	"Platform_SPOTID"	"Chromosome.location"	"Chromosome.annotation"	"GO.Function"	"GO.Process"	"GO.Component"	"GO.Function.ID"	"GO.Process.ID"	"GO.Component.ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"8178727"	8178727	"tenascin XB///activating transcription factor 6 beta"	"TNXB///ATF6B"	"7148///1388"	""	""	""	"Homo sapiens activating transcription factor 6 beta (ATF6B), transcript variant 2, mRNA///Homo sapiens activating transcription factor 6 beta (ATF6B), transcript variant 1, mRNA///Homo sapiens activating transcription factor 6 beta, mRNA (cDNA clone IMAGE:4296455), complete cds///Homo sapiens activating transcription factor 6 beta, mRNA (cDNA clone MGC:87823 IMAGE:5766821), complete cds///Homo sapiens cAMP responsive element binding protein-like 1 mRNA, complete cds///Human CREB-RP (creb-rp) mRNA, complete cds///Human adrenal Creb-rp homolog (Creb-rp), complete cds, and tenascin-X (XB), partial cds, mRNA///Homo sapiens cDNA FLJ10066 fis, clone HEMBA1001510"	"209954787///209954786///14250003///50604103///30582922///1144329///1703481///7021901"	"NM_001136153///NM_004381///BC008394///BC077075///BT007042///U31903///U52696///AK000928"	NA	NA	"chr6:32065907-32096030"	"6p21.3///6p21.3"	"Chromosome 6, NC_000006.12 (32041155..32109374, complement)///Chromosome 6, NC_000006.12 (32115268..32128240, complement)"	"collagen binding///heparin binding///integrin binding///protein binding///cAMP response element binding///protein binding///sequence-specific DNA binding///transcription factor activity, sequence-specific DNA binding///transcription regulatory region DNA binding"	"actin cytoskeleton organization///cell adhesion///cell-matrix adhesion///collagen fibril organization///collagen metabolic process///elastic fiber assembly///extracellular fibril organization///fatty acid metabolic process///regulation of JUN kinase activity///single organismal cell-cell adhesion///triglyceride metabolic process///ATF6-mediated unfolded protein response///positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress///signal transduction///transcription, DNA-templated"	"extracellular exosome///colocalizes_with extracellular matrix///colocalizes_with extracellular matrix///extracellular space///colocalizes_with fibrillar collagen trimer///intracellular///proteinaceous extracellular matrix///Golgi apparatus///endoplasmic reticulum membrane///integral component of endoplasmic reticulum membrane///integral component of endoplasmic reticulum membrane///intracellular///nucleus///protein-DNA complex"	"GO:0005518///GO:0008201///GO:0005178///GO:0005515///GO:0035497///GO:0005515///GO:0043565///GO:0003700///GO:0044212"	"GO:0030036///GO:0007155///GO:0007160///GO:0030199///GO:0032963///GO:0048251///GO:0043206///GO:0006631///GO:0043506///GO:0016337///GO:0006641///GO:0036500///GO:1990440///GO:0007165///GO:0006351"	"GO:0070062///colocalizes_with GO:0031012///colocalizes_with GO:0031012///GO:0005615///colocalizes_with GO:0005583///GO:0005622///GO:0005578///GO:0005794///GO:0005789///GO:0030176///GO:0030176///GO:0005622///GO:0005634///GO:0032993"	0.375754761904762	10.6666255102041	8.31215814148437	4.8435251519311e-13	7.98390381108167e-11	19.3045705853093
"7936637"	7936637	"small nucleolar RNA, H/ACA box 19"	"SNORA19"	"641451"	""	""	""	"Homo sapiens small nucleolar RNA, H/ACA box 19 (SNORA19), small nucleolar RNA"	"86604709"	"NR_002917"	NA	NA	"chr10:120819522-120819650"	"10q26"	"Chromosome 10, NC_000010.11 (119060011..119060138, complement)"	""	""	""	""	""	""	-0.634076666666666	6.37753357142857	-8.30174367947423	5.10144388908926e-13	8.36762449137956e-11	19.2540320480332
"8130765"	8130765	"family with sequence similarity 103 member A1"	"FAM103A1"	"83640"	""	""	""	"Homo sapiens family with sequence similarity 103 member A1 (FAM103A1), mRNA///Homo sapiens family with sequence similarity 103, member A1, mRNA (cDNA clone MGC:2560 IMAGE:2989772), complete cds///Homo sapiens family with sequence similarity 103, member A1, mRNA (cDNA clone MGC:18029 IMAGE:3924570), complete cds///Homo sapiens family with sequence similarity 103, member A1, mRNA (cDNA clone MGC:102778 IMAGE:5578103), complete cds"	"359338972///33872681///20073047///85662615"	"NM_031452///BC003627///BC027181///BC112329"	NA	NA	"chr6:166998987-167000161"	"15q25.2"	"Chromosome 15, NC_000015.10 (82986203..82991057)"	"RNA binding///poly(A) RNA binding///protein binding"	"7-methylguanosine mRNA capping///methylation///recruitment of mRNA capping enzyme to RNA polymerase II holoenzyme complex"	"mRNA cap binding complex///nucleus"	"GO:0003723///GO:0044822///GO:0005515"	"GO:0006370///GO:0032259///GO:0036031"	"GO:0005845///GO:0005634"	-0.410979761904766	8.26941091836735	-8.29856218249393	5.18293018861569e-13	8.45960914168316e-11	19.2385952010611
"7915659"	7915659	"HECT domain E3 ubiquitin protein ligase 3"	"HECTD3"	"79654"	""	""	""	"Homo sapiens HECT domain E3 ubiquitin protein ligase 3 (HECTD3), mRNA///Homo sapiens HECT domain containing 3, mRNA (cDNA clone IMAGE:5020837), partial cds///Homo sapiens HECT domain containing 3, mRNA (cDNA clone MGC:161630 IMAGE:8992068), complete cds///Homo sapiens HECT domain containing 3, mRNA (cDNA clone MGC:163342 IMAGE:40146501), complete cds///Homo sapiens cDNA: FLJ21156 fis, clone CAS09878"	"157738608///40226078///118835513///123093924///10437205"	"NM_024602///BC019105///BC126352///BC130470///AK024809"	NA	NA	"chr1:45468210-45477001"	"1p34.1"	"Chromosome 1, NC_000001.11 (45002548..45011355, complement)"	"ligase activity///protein binding///syntaxin binding///ubiquitin-protein transferase activity///ubiquitin-protein transferase activity"	"proteasome-mediated ubiquitin-dependent protein catabolic process///protein ubiquitination involved in ubiquitin-dependent protein catabolic process"	"cytoplasm///nucleus///perinuclear region of cytoplasm"	"GO:0016874///GO:0005515///GO:0019905///GO:0004842///GO:0004842"	"GO:0043161///GO:0042787"	"GO:0005737///GO:0005634///GO:0048471"	0.365407738095239	9.57333734693878	8.28943530259145	5.42395910979602e-13	8.80983251116478e-11	19.194316395576
"8164067"	8164067	"proteasome subunit beta 7"	"PSMB7"	"5695"	""	""	""	"Homo sapiens proteasome subunit beta 7 (PSMB7), mRNA///Homo sapiens mRNA full length insert cDNA clone EUROIMAGE 1521077///Homo sapiens proteasome (prosome, macropain) subunit, beta type, 7, mRNA (cDNA clone MGC:8507 IMAGE:2822305), complete cds///Homo sapiens proteasome (prosome, macropain) subunit, beta type, 7, mRNA (cDNA clone IMAGE:3912276), partial cds///Homo sapiens proteasome (prosome, macropain) subunit, beta type, 7 mRNA, complete cds///Homo sapiens full open reading frame cDNA clone RZPDo834H073D for gene PSMB7, proteasome (prosome, macropain) subunit, beta type, 7; complete cds, incl. stopcodon///Homo sapiens mRNA for proteasome subunit z, complete cds///Homo sapiens epididymis tissue protein Li 177 mRNA, complete cds"	"394025664///17066319///38197475///34783287///30583274///48145558///1531532///317040127"	"NM_002799///AJ420455///BC000509///BC017116///BT007218///CR456721///D38048///GU727627"	NA	NA	"chr9:127115744-127177721"	"9q34.11-q34.12"	"Chromosome 9, NC_000009.12 (124353465..124415473, complement)"	"protein binding///threonine-type endopeptidase activity"	"Fc-epsilon receptor signaling pathway///MAPK cascade///NIK/NF-kappaB signaling///T cell receptor signaling pathway///Wnt signaling pathway, planar cell polarity pathway///anaphase-promoting complex-dependent catabolic process///antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent///negative regulation of canonical Wnt signaling pathway///negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle///positive regulation of canonical Wnt signaling pathway///positive regulation of protein targeting to mitochondrion///positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition///proteasome-mediated ubiquitin-dependent protein catabolic process///protein polyubiquitination///regulation of cellular amino acid metabolic process///regulation of mRNA stability///stimulatory C-type lectin receptor signaling pathway///tumor necrosis factor-mediated signaling pathway///viral process"	"cytoplasm///cytosol///extracellular exosome///nucleoplasm///nucleoplasm///nucleus///proteasome complex///proteasome core complex"	"GO:0005515///GO:0004298"	"GO:0038095///GO:0000165///GO:0038061///GO:0050852///GO:0060071///GO:0031145///GO:0002479///GO:0090090///GO:0051436///GO:0090263///GO:1903955///GO:0051437///GO:0043161///GO:0000209///GO:0006521///GO:0043488///GO:0002223///GO:0033209///GO:0016032"	"GO:0005737///GO:0005829///GO:0070062///GO:0005654///GO:0005654///GO:0005634///GO:0000502///GO:0005839"	-0.357733095238098	9.08482591836735	-8.28735729480165	5.48037867863782e-13	8.85826062439822e-11	19.1842361338577
"8161024"	8161024	"RNA component of mitochondrial RNA processing endoribonuclease"	"RMRP"	"6023"	""	""	""	"Homo sapiens RNA component of mitochondrial RNA processing endoribonuclease (RMRP), RNase MRP RNA///Human Th RNA, complete cds"	"292658850///174915"	"NR_003051///M29212"	NA	NA	"chr9:35657755-35658001"	"9p13.3"	"Chromosome 9, NC_000009.12 (35657751..35658018, complement)"	""	""	""	""	""	""	-0.780321428571424	11.0499959183673	-8.28583909280616	5.52196830889399e-13	8.87995699396158e-11	19.1768717157617
"7989768"	7989768	""	""	""	""	""	""	""	""	""	NA	NA	"chr15:65577799-65577929"	""	""	""	""	""	""	""	""	-0.451228214285716	5.3935643877551	-8.28492575680625	5.54713954633754e-13	8.87995699396158e-11	19.1724414601294
"8115847"	8115847	""	""	""	""	""	""	""	""	""	NA	NA	"chr5:172681195-172681294"	""	""	""	""	""	""	""	""	-0.767912142857137	9.84609030612245	-8.27794206931173	5.74342397571587e-13	9.1501812497326e-11	19.1385688807965
"8016194"	8016194	"mitogen-activated protein kinase kinase kinase 14"	"MAP3K14"	"9020"	""	""	""	"Homo sapiens mitogen-activated protein kinase kinase kinase 14 (MAP3K14), mRNA///Homo sapiens mitogen-activated protein kinase kinase kinase 14, mRNA (cDNA clone MGC:45335 IMAGE:5497185), complete cds///H.sapiens mRNA for serine/threonine protein kinase, NIK///Homo sapiens mitogen-activated protein kinase kinase kinase 14, mRNA (cDNA clone IMAGE:4716601), with apparent retained intron"	"586597932///23272579///1841433///18490154"	"NM_003954///BC035576///Y10256///BC022296"	NA	NA	"chr17:43340488-43394414"	"17q21"	"Chromosome 17, NC_000017.11 (45263119..45317064, complement)"	"ATP binding///MAP kinase kinase kinase activity///NF-kappaB-inducing kinase activity///kinase activity///protein binding///protein kinase activity///protein serine/threonine kinase activity///receptor signaling protein serine/threonine kinase activity"	"I-kappaB kinase/NF-kappaB signaling///MAPK cascade///NIK/NF-kappaB signaling///T cell costimulation///activation of MAPKK activity///cellular response to mechanical stimulus///immune response///positive regulation of I-kappaB kinase/NF-kappaB signaling///tumor necrosis factor-mediated signaling pathway"	"cytoplasm///cytosol"	"GO:0005524///GO:0004709///GO:0004704///GO:0016301///GO:0005515///GO:0004672///GO:0004674///GO:0004702"	"GO:0007249///GO:0000165///GO:0038061///GO:0031295///GO:0000186///GO:0071260///GO:0006955///GO:0043123///GO:0033209"	"GO:0005737///GO:0005829"	0.311074761904763	8.42189193877551	8.26649673750185	6.08017789334642e-13	9.61915183789389e-11	19.0830666614778
"7938286"	7938286	"ribosomal protein L27a"	"RPL27A"	"6157"	""	""	""	"Homo sapiens ribosomal protein L27a (RPL27A), mRNA"	"157688562"	"NM_000990"	NA	NA	"chr11:8704305-8708380"	"11p15"	"Chromosome 11, NC_000011.10 (8682448..8689872)"	"RNA binding///poly(A) RNA binding///protein binding///structural constituent of ribosome"	"SRP-dependent cotranslational protein targeting to membrane///nuclear-transcribed mRNA catabolic process, nonsense-mediated decay///rRNA processing///translation///translational initiation///viral transcription"	"cytosol///cytosolic large ribosomal subunit///membrane"	"GO:0003723///GO:0044822///GO:0005515///GO:0003735"	"GO:0006614///GO:0000184///GO:0006364///GO:0006412///GO:0006413///GO:0019083"	"GO:0005829///GO:0022625///GO:0016020"	-0.446061428571427	7.94524948979592	-8.26598890036483	6.09556728172391e-13	9.61915183789389e-11	19.0806042917171
"8036867"	8036867	"chromosome 19 open reading frame 47"	"C19orf47"	"126526"	""	""	""	"Homo sapiens chromosome 19 open reading frame 47 (C19orf47), transcript variant 1, mRNA///Homo sapiens chromosome 19 open reading frame 47 (C19orf47), transcript variant 2, mRNA///Homo sapiens chromosome 19 open reading frame 47 (C19orf47), transcript variant 3, non-coding RNA///Homo sapiens chromosome 19 open reading frame 47, mRNA (cDNA clone MGC:23442 IMAGE:4662735), complete cds///Homo sapiens chromosome 19 open reading frame 47, mRNA (cDNA clone MGC:35562 IMAGE:5202287), complete cds"	"374248660///374248675///374248674///33877608///20379834"	"NM_001256440///NM_001256441///NR_046202///BC023623///BC027935"	NA	NA	"chr19:40825462-40854434"	"19q13.2"	"Chromosome 19, NC_000019.10 (40292743..40348527, complement)"	"protein binding"	""	"nucleoplasm"	"GO:0005515"	""	"GO:0005654"	0.308089166666671	7.82062714285714	8.26339709148557	6.17471528953303e-13	9.66923512883476e-11	19.0680376871932
"7893050"	7893050	""	""	""	""	""	""	""	""	""	NA	NA	"control"	""	""	""	""	""	""	""	""	-0.641424642857141	10.655028877551	-8.2630502858157	6.18538331513891e-13	9.66923512883476e-11	19.0663562214187
"8035737"	8035737	"ATPase 13A1"	"ATP13A1"	"57130"	""	""	""	"Homo sapiens ATPase 13A1 (ATP13A1), mRNA///Homo sapiens CGI-152 protein mRNA, complete cds///Homo sapiens mRNA for FLJ00232 protein///Homo sapiens ATPase type 13A1, mRNA (cDNA clone IMAGE:4585878), partial cds///Homo sapiens cDNA: FLJ22391 fis, clone HRC07832///Homo sapiens mRNA; cDNA DKFZp761L1623 (from clone DKFZp761L1623)"	"170016076///9858860///18676665///46812652///10438759///21739672"	"NM_020410///AF288687///AK074159///BC069211///AK026044///AL834180"	NA	NA	"chr19:19756009-19774479"	"19p13.11"	"Chromosome 19, NC_000019.10 (19645198..19663694, complement)"	"ATP binding///cation-transporting ATPase activity///manganese-transporting ATPase activity///metal ion binding///molecular_function"	"biological_process///cellular calcium ion homeostasis///ion transmembrane transport///manganese ion transmembrane transport"	"endoplasmic reticulum membrane///integral component of plasma membrane///intracellular membrane-bounded organelle///membrane"	"GO:0005524///GO:0019829///GO:0015410///GO:0046872///GO:0003674"	"GO:0008150///GO:0006874///GO:0034220///GO:0071421"	"GO:0005789///GO:0005887///GO:0043231///GO:0016020"	0.41380857142857	9.4049187755102	8.25925997269702	6.3031800291094e-13	9.80733576772223e-11	19.0479799071417
"7978449"	7978449	"HECT domain E3 ubiquitin protein ligase 1"	"HECTD1"	"25831"	""	""	""	"Homo sapiens HECT domain E3 ubiquitin protein ligase 1 (HECTD1), mRNA///Homo sapiens mRNA for KIAA1131 protein, partial cds///Homo sapiens E3 ligase for inhibin receptor mRNA, complete cds"	"612339309///71891694///30060231"	"NM_015382///AB032957///AY254380"	NA	NA	"chr14:31569324-31676523"	"14q12"	"Chromosome 14, NC_000014.9 (31100115..31208060, complement)"	"ligase activity///metal ion binding///protein binding///ubiquitin-protein transferase activity"	"protein ubiquitination involved in ubiquitin-dependent protein catabolic process"	"cytoplasm///nucleus"	"GO:0016874///GO:0046872///GO:0005515///GO:0004842"	"GO:0042787"	"GO:0005737///GO:0005634"	-0.302314999999998	9.48185785714286	-8.25494239059544	6.44008799951969e-13	9.97374930790731e-11	19.0270490245474
"8028624"	8028624	"sterile alpha motif domain containing 4B"	"SAMD4B"	"55095"	""	""	""	"Homo sapiens sterile alpha motif domain containing 4B (SAMD4B), transcript variant 1, mRNA///Homo sapiens cDNA FLJ33722 fis, clone BRAWH2016800///Homo sapiens sterile alpha motif domain containing 4B, mRNA (cDNA clone MGC:60296 IMAGE:6501489), complete cds///Homo sapiens sterile alpha motif domain containing 4B, mRNA (cDNA clone MGC:99832 IMAGE:6645022), complete cds///Homo sapiens sterile alpha motif domain containing 4B (SAMD4B) mRNA, complete cds///Homo sapiens cDNA FLJ10211 fis, clone HEMBA1006377"	"746815307///21749320///32493299///51593579///148535216///7022114"	"NM_018028///AK091041///BC054518///BC080641///EF601121///AK001073"	NA	NA	"chr19:39833108-39875566"	"19q13.2"	"Chromosome 19, NC_000019.10 (39342459..39390748)"	"mRNA binding///poly(A) RNA binding///translation repressor activity"	"negative regulation of translation///nuclear-transcribed mRNA poly(A) tail shortening///regulation of mRNA stability///regulation of transcription, DNA-templated///transcription, DNA-templated"	"cytoplasm///cytoplasmic mRNA processing body///nucleus"	"GO:0003729///GO:0044822///GO:0030371"	"GO:0017148///GO:0000289///GO:0043488///GO:0006355///GO:0006351"	"GO:0005737///GO:0000932///GO:0005634"	0.398426309523812	8.86118469387755	8.25366766204426	6.48107234086182e-13	9.99075304322575e-11	19.0208697215742
